word,frequency,rank
major,9,1591
joy,8,1592
honor,8,1593
columns,8,1594
grown,8,1595
shop,8,1596
feathers,8,1597
factories,8,1598
sons,8,1599
suggest,8,1600
commands,8,1601
glare,8,1602
swung,8,1603
cries,8,1604
space,8,1605
crippled,8,1606
succeed,8,1607
features,8,1608
midnight,8,1609
dollar,8,1610
commenced,8,1611
nineteen,8,1612
colors,8,1613
scattered,8,1614
hoped,8,1615
movement,8,1616
crowded,8,1617
graveyard,8,1618
farther,8,1619
owner,8,1620
keokuk,8,1621
fashioned,8,1622
drinking,8,1623
owned,8,1624
rough,8,1625
grateful,8,1626
experienced,8,1627
spoken,8,1628
explosion,8,1629
heaven,8,1630
kinds,8,1631
helpless,8,1632
mother,8,1633
king,8,1634
expense,8,1635
families,8,1636
hidden,8,1637
uncomfortable,8,1638
outsiders,8,1639
driven,8,1640
dutchy,8,1641
lonely,8,1642
towards,8,1643
dust,8,1644
hated,8,1645
stuff,8,1646
n,8,1647
floods,8,1648
distances,8,1649
france,8,1650
stiff,8,1651
frantic,8,1652
costly,8,1653
ton,8,1654
davy,8,1655
leather,8,1656
decided,8,1657
married,8,1658
habit,8,1659
fled,8,1660
shoes,8,1661
county,8,1662
flag,8,1663
frozen,8,1664
narrative,8,1665
deceased,8,1666
tearing,8,1667
formed,8,1668
observed,8,1669
hit,8,1670
engineers,8,1671
energy,8,1672
tells,8,1673
ends,8,1674
distinct,8,1675
surprising,8,1676
flung,8,1677
difficulty,8,1678
enter,8,1679
occupied,8,1680
corn,8,1681
constantly,8,1682
fly,8,1683
epidemic,8,1684
fixed,8,1685
missing,8,1686
journey,8,1687
massed,8,1688
eighty,8,1689
completely,8,1690
hence,8,1691
determined,8,1692
gentle,8,1693
force,8,1694
german,8,1695
dangerous,8,1696
trading,8,1697
murder,8,1698
drawn,8,1699
sought,8,1700
lamp,8,1701
organization,8,1702
sham,8,1703
soto,8,1704
exceedingly,8,1705
generally,8,1706
dismal,8,1707
gathering,8,1708
thornburg,8,1709
striking,8,1710
shortened,8,1711
shoulder,8,1712
haven,8,1713
steamboatman,8,1714
g,8,1715
cover,8,1716
tennessee,8,1717
cracked,8,1718
sunset,8,1719
thoroughly,8,1720
shade,8,1721
timber,8,1722
scientific,8,1723
sweeps,8,1724
europe,8,1725
dream,8,1726
notes,8,1727
incident,8,1728
absolute,8,1729
walking,8,1730
slave,8,1731
rates,8,1732
regions,8,1733
cable,8,1734
warrior,8,1735
remarks,8,1736
chutes,8,1737
papers,8,1738
persuaded,8,1739
arm,8,1740
relief,8,1741
plantations,8,1742
poet,8,1743
hundreds,8,1744
pride,8,1745
acre,8,1746
career,8,1747
