word,frequency,rank
softened,6,1647
agree,6,1648
obligation,6,1649
indulgence,6,1650
increase,6,1651
draw,6,1652
proceeding,6,1653
village,6,1654
exercise,6,1655
ceased,6,1656
displeasure,6,1657
entertainment,6,1658
dress,6,1659
lucky,6,1660
recollect,6,1661
dressed,6,1662
independence,6,1663
urged,6,1664
entailed,6,1665
intercourse,6,1666
north,6,1667
qualities,6,1668
mortification,6,1669
matrimony,6,1670
acted,6,1671
willing,6,1672
across,6,1673
performance,6,1674
powers,6,1675
performed,6,1676
secret,6,1677
renewed,6,1678
conceited,6,1679
permission,6,1680
james,6,1681
refused,6,1682
stronger,6,1683
sick,6,1684
modesty,6,1685
perverseness,6,1686
bed,6,1687
explain,6,1688
gardiners,6,1689
moving,6,1690
windows,6,1691
peculiar,6,1692
delicate,6,1693
purposely,6,1694
delayed,6,1695
delay,6,1696
seat,6,1697
forbearance,6,1698
pursue,6,1699
trying,6,1700
deference,6,1701
approached,6,1702
motives,6,1703
pursuit,6,1704
invite,6,1705
actions,6,1706
mortifying,6,1707
declined,6,1708
weather,6,1709
gate,6,1710
names,6,1711
contain,6,1712
lay,6,1713
gratifying,6,1714
continually,6,1715
lawn,6,1716
lakes,6,1717
mile,6,1718
grew,6,1719
raised,6,1720
pleasures,6,1721
shocking,6,1722
shewn,6,1723
grounds,6,1724
larger,6,1725
abominable,6,1726
unfortunate,6,1727
abilities,6,1728
abhorrence,6,1729
reminded,6,1730
militia,6,1731
assembled,6,1732
aye,6,1733
corps,6,1734
accordingly,6,1735
strength,6,1736
weight,6,1737
county,6,1738
justify,6,1739
accompanied,6,1740
plainly,6,1741
accident,6,1742
acceptable,6,1743
gradually,6,1744
miserable,6,1745
god,6,1746
shop,6,1747
sees,6,1748
playing,6,1749
respects,6,1750
aspect,6,1751
lead,6,1752
denial,6,1753
encourage,6,1754
preparing,6,1755
fail,6,1756
wisest,6,1757
fifty,6,1758
owed,6,1759
advisable,6,1760
prefer,6,1761
desired,6,1762
collinses,6,1763
travelling,6,1764
repeating,6,1765
prepare,6,1766
paper,6,1767
inquiries,6,1768
hurt,6,1769
speedily,6,1770
wit,6,1771
instant,6,1772
blind,6,1773
hundred,6,1774
human,6,1775
admit,6,1776
tour,6,1777
coloured,6,1778
warm,6,1779
voluntarily,6,1780
presence,6,1781
resigned,6,1782
disdain,6,1783
appearing,6,1784
fitted,6,1785
addresses,6,1786
river,6,1787
purchase,6,1788
departure,6,1789
closed,6,1790
novelty,5,1791
mend,5,1792
misfortunes,5,1793
endeavouring,5,1794
guess,5,1795
stopped,5,1796
guest,5,1797
allusion,5,1798
melancholy,5,1799
talents,5,1800
